manager,security,ISIN,as_of,total_shares_held,percent_shares_held,filing_date,filing,Close,MKTValue,PriceReturn,beta,TotalMktValue,PWeight,SecReturn,WeightedBeta
Elara India,RUSHIL DECOR LTD.,INE573K01017,2019-09-30,777700,5.21,2019-10-15,Threshold Routine,138.8,107944760.0,-0.5428947801745427,0.6275,26292600988.050003,0.4106,-0.002229,0.002577
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2019-12-31,1087576,1.61,2020-02-11,Threshold Routine,24.65,26808748.4,-0.16298811544991543,0.6895,40892276544.75,0.0656,-0.000107,0.000452
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2019-09-30,1087576,1.61,2019-10-24,Threshold Routine,29.45,32029113.2,0.02613240418118412,0.6895,26292600988.050003,0.1218,3.2e-05,0.00084
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2019-06-30,1087576,1.61,2019-07-20,Threshold Routine,28.7,31213431.2,0.07894736842105243,0.6895,43490968857.909996,0.0718,5.7e-05,0.000495
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2018-12-31,5015997,7.43,2019-01-11,Threshold Routine,21.55,108094735.35,-0.2018518518518514,0.6895,39325232557.03999,0.2749,-0.000555,0.001895
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2019-03-31,3238962,4.8,2019-04-16,Threshold Routine,26.6,86156389.2,0.23433874709976776,0.6895,40141268015.21,0.2146,0.000503,0.00148
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2015-12-31,6500000,9.63,2016-01-22,Threshold Routine,28.9,187850000.0,0.0,0.6895,20206868321.42,0.9296,0.0,0.00641
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2016-06-30,6500000,9.63,2016-07-07,Threshold Routine,20.55,133575000.0,0.22686567164179072,0.6895,21441777930.640003,0.623,0.001413,0.004296
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2016-09-30,6500000,9.63,2016-10-06,Threshold Routine,19.9,129350000.0,-0.03163017031630111,0.6895,22381271762.14,0.5779,-0.000183,0.003985
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2016-12-31,6500000,9.63,2017-01-09,Threshold Routine,18.55,120575000.0,-0.06783919597989951,0.6895,24097628289.1,0.5004,-0.000339,0.00345
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2017-03-31,6500000,9.63,2017-04-17,Threshold Routine,19.0,123500000.0,0.024258760107815913,0.6895,29295185024.25,0.4216,0.000102,0.002907
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2017-06-30,6500000,9.63,2017-07-08,Threshold Routine,21.2,137800000.0,0.11578947368421044,0.6895,32187579046.56,0.4281,0.000496,0.002952
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2017-09-30,6500000,9.63,2017-10-13,Threshold Routine,24.0,156000000.0,0.13207547169811362,0.6895,65062492329.08,0.2398,0.000317,0.001653
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2017-12-31,6500000,9.63,2018-01-10,Threshold Routine,34.55,224575000.0,0.4395833333333332,0.6895,54565017117.91999,0.4116,0.001809,0.002838
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2018-03-31,5015997,7.43,2018-04-11,Threshold Routine,23.65,118628329.05,-0.3154848046309694,0.6895,46409749190.37,0.2556,-0.000806,0.001762
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2018-06-30,5015997,7.43,2018-07-13,Threshold Routine,23.5,117875929.5,-0.0063424947145871435,0.6895,30890099248.089993,0.3816,-2.4e-05,0.002631
Elara India,INTERNATIONAL CONVEYORS LTD.,INE575C01027,2018-09-30,5015997,7.43,2018-10-11,Threshold Routine,27.0,135431919.0,0.14893617021276673,0.6895,28486657535.88,0.4754,0.000708,0.003278
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2018-06-30,13503750,7.97,2018-07-12,Threshold Routine,48.0,648180000.0,0.10091743119266194,1.0088,30890099248.089993,2.0983,0.002118,0.021168
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2018-09-30,10062651,5.94,2018-10-20,Threshold Routine,55.4,557470865.4,0.15416666666666767,1.0088,28486657535.88,1.957,0.003017,0.019742
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2018-12-31,3788842,2.24,2019-01-20,Threshold Routine,50.3,190578752.6,-0.09205776173285252,1.0088,39325232557.03999,0.4846,-0.000446,0.004889
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2019-03-31,2997631,1.77,2019-04-09,Threshold Routine,46.35,138940196.85,-0.07852882703777264,1.0088,40141268015.21,0.3461,-0.000272,0.003491
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2019-09-30,2997631,1.77,2019-10-22,Threshold Routine,49.2,147483445.2,0.03361344537814981,1.0088,26292600988.050003,0.5609,0.000189,0.005658
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2019-06-30,2997631,1.77,2019-07-19,Threshold Routine,47.6,142687235.6,0.026968716289103467,1.0088,43490968857.909996,0.3281,8.8e-05,0.00331
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2019-12-31,2997631,1.77,2020-01-14,Threshold Routine,43.4,130097185.4,-0.11788617886178876,1.0088,40892276544.75,0.3181,-0.000375,0.003209
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2018-03-31,10770000,7.78,2018-04-16,Threshold Routine,43.6,469572000.0,-0.24489089019743682,1.0088,46409749190.37,1.0118,-0.002478,0.010207
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2015-12-31,6075000,8.78,2016-01-23,Threshold Routine,22.33,135654750.0,0.0,1.0088,20206868321.42,0.6713,0.0,0.006772
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2016-06-30,6075000,8.78,2016-07-09,Threshold Routine,21.87,132860250.0,0.6861989205859682,1.0088,21441777930.640003,0.6196,0.004252,0.006251
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2016-09-30,6075000,8.78,2016-10-12,Threshold Routine,22.03,133832250.0,0.007315957933241579,1.0088,22381271762.14,0.598,4.4e-05,0.006033
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2016-12-31,6075000,8.78,2017-01-10,Threshold Routine,20.08,121986000.0,-0.08851566046300563,1.0088,24097628289.1,0.5062,-0.000448,0.005107
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2017-03-31,6075000,8.78,2017-04-17,Threshold Routine,25.12,152604000.0,0.25099601593625565,1.0088,29295185024.25,0.5209,0.001307,0.005255
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2017-06-30,6075000,8.78,2017-07-18,Threshold Routine,29.3,177997500.0,0.16640127388535042,1.0088,32187579046.56,0.553,0.00092,0.005579
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2017-09-30,12150000,8.78,2017-10-18,Threshold Routine,42.27,513580500.0,0.44266211604095584,1.0088,65062492329.08,0.7894,0.003494,0.007963
Elara India,ELPRO INTERNATIONAL LTD.,INE579B01039,2017-12-31,12150000,8.78,2018-01-17,Threshold Routine,57.74,701541000.0,0.3659806008989832,1.0088,54565017117.91999,1.2857,0.004705,0.01297
Elara India,PHILLIPS CARBON BLACK LTD.,INE602A01023,2016-06-30,767642,2.23,2016-07-18,Threshold Routine,32.42,24886953.64,0.6982713462545824,1.3699,21441777930.640003,0.1161,0.000811,0.00159
Elara India,PHILLIPS CARBON BLACK LTD.,INE602A01023,2016-12-31,598961,1.74,2017-01-20,Threshold Routine,44.47,26635795.67,-0.11467250647023741,1.3699,24097628289.1,0.1105,-0.000127,0.001514
Elara India,PHILLIPS CARBON BLACK LTD.,INE602A01023,2017-03-31,553961,1.61,2017-04-13,Threshold Routine,65.98,36550346.78,0.4836968742972796,1.3699,29295185024.25,0.1248,0.000604,0.00171
Elara India,PHILLIPS CARBON BLACK LTD.,INE602A01023,2016-09-30,715961,2.08,2016-10-18,Threshold Routine,50.23,35962721.03,0.5493522516964842,1.3699,22381271762.14,0.1607,0.000883,0.002201
Elara India,PRAKASH INDUSTRIES LTD.,INE603A01013,2018-03-31,2562308,1.63,2018-04-24,Threshold Routine,145.11,371816513.88,-0.13635281514105457,1.4724,46409749190.37,0.8012,-0.001092,0.011797
Elara India,PRAKASH INDUSTRIES LTD.,INE603A01013,2018-09-30,4210039,2.58,2018-10-21,Threshold Routine,97.95,412373320.05,-0.21224063052919384,1.4724,28486657535.88,1.4476,-0.003072,0.021314
Elara India,PRAKASH INDUSTRIES LTD.,INE603A01013,2018-12-31,3678801,2.25,2019-01-18,Threshold Routine,71.74,263917183.74,-0.26758550280755555,1.4724,39325232557.03999,0.6711,-0.001796,0.009881
Elara India,PRAKASH INDUSTRIES LTD.,INE603A01013,2019-03-31,3678801,2.25,2019-04-20,Threshold Routine,76.84,282679068.84,0.071090047393364,1.4724,40141268015.21,0.7042,0.000501,0.010369
Elara India,PRAKASH INDUSTRIES LTD.,INE603A01013,2019-06-30,2568801,1.5,2019-07-30,Threshold Routine,64.05,164531704.05,-0.16644976574700643,1.4724,43490968857.909996,0.3783,-0.00063,0.00557
Elara India,PRAKASH INDUSTRIES LTD.,INE603A01013,2019-09-30,2532801,1.48,2019-10-23,Threshold Routine,47.15,119421567.15,-0.26385636221701836,1.4724,26292600988.050003,0.4542,-0.001198,0.006688
Elara India,PRAKASH INDUSTRIES LTD.,INE603A01013,2019-12-31,2532801,1.48,2020-01-20,Threshold Routine,50.95,129046210.95,0.0805938494167544,1.4724,40892276544.75,0.3156,0.000254,0.004647
Elara India,RUCHI SOYA INDUSTRIES LTD.,INE619A01027,2018-03-31,12494602,3.74,2018-04-21,Threshold Routine,1595.0,19928890190.0,-0.1447721179624668,0.5527,46409749190.37,42.9412,-0.062167,0.237336
Elara India,RUCHI SOYA INDUSTRIES LTD.,INE619A01027,2017-12-31,13864097,4.15,2018-01-17,Threshold Routine,1865.0,25856540905.0,-0.2309278350515459,0.5527,54565017117.91999,47.3867,-0.109429,0.261906
Elara India,RUCHI SOYA INDUSTRIES LTD.,INE619A01027,2017-09-30,13864097,4.15,2017-10-13,Threshold Routine,2425.0,33620435225.0,0.1411764705882348,0.5527,65062492329.08,51.6741,0.072952,0.285603
Elara India,RUCHI SOYA INDUSTRIES LTD.,INE619A01027,2018-06-30,6661602,1.99,2018-07-17,Threshold Routine,1110.0,7394378220.0,-0.3040752351097178,0.5527,30890099248.089993,23.9377,-0.072789,0.132304
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2019-09-30,658780,3.85,2019-10-16,Threshold Routine,77.05,50758999.0,0.1491424310216256,0.6957,26292600988.050003,0.1931,0.000288,0.001343
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2019-12-31,658780,3.85,2020-01-16,Threshold Routine,106.2,69962436.0,0.37832576249188765,0.6957,40892276544.75,0.1711,0.000647,0.00119
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2017-12-31,658780,3.85,2018-01-08,Threshold Routine,145.85,96083063.0,0.1284332688588008,0.6957,54565017117.91999,0.1761,0.000226,0.001225
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2017-09-30,658780,3.85,2017-10-07,Threshold Routine,129.25,85147315.0,-0.2691546508340401,0.6957,65062492329.08,0.1309,-0.000352,0.000911
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2017-06-30,658780,3.85,2017-07-15,Threshold Routine,176.85,116505243.0,0.09234095120444841,0.6957,32187579046.56,0.362,0.000334,0.002518
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2017-03-31,658780,3.85,2017-04-19,Threshold Routine,161.9,106656482.0,0.12119113573407247,0.6957,29295185024.25,0.3641,0.000441,0.002533
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2016-12-31,658780,3.89,2017-01-13,Threshold Routine,144.4,95127832.0,-0.10588235294117687,0.6957,24097628289.1,0.3948,-0.000418,0.002747
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2016-09-30,658780,3.89,2016-10-06,Threshold Routine,161.5,106392970.0,0.07380319148936132,0.6957,22381271762.14,0.4754,0.000351,0.003307
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2016-03-31,658780,3.89,2016-08-22,Threshold Routine,89.65,59059627.0,-0.2587846217445223,0.6957,64092312.03,92.1478,-0.238464,0.641072
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2018-03-31,658780,3.85,2018-04-06,Threshold Routine,98.05,64593379.0,-0.32773397326019893,0.6957,46409749190.37,0.1392,-0.000456,0.000968
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2018-06-30,658780,3.85,2018-07-11,Threshold Routine,86.95,57280921.0,-0.1132075471698114,0.6957,30890099248.089993,0.1854,-0.00021,0.00129
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2018-09-30,658780,3.85,2018-10-11,Threshold Routine,62.7,41305506.0,-0.2788959171937898,0.6957,28486657535.88,0.145,-0.000404,0.001009
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2018-12-31,658780,3.85,2019-01-11,Threshold Routine,81.45,53657631.0,0.29904306220095567,0.6957,39325232557.03999,0.1364,0.000408,0.000949
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2019-03-31,658780,3.85,2019-04-15,Threshold Routine,67.95,44764101.0,-0.16574585635359074,0.6957,40141268015.21,0.1115,-0.000185,0.000776
Elara India,BANSWARA SYNTEX LTD.-$,INE629D01012,2019-06-30,658780,3.85,2019-07-22,Threshold Routine,67.05,44171199.0,-0.013245033112582849,0.6957,43490968857.909996,0.1016,-1.3e-05,0.000707
Elara India,AGC Networks Limited,INE676A01019,2019-12-31,608850,2.05,2020-01-20,Threshold Routine,144.9,88222365.0,0.25781249999999933,0.8377,40892276544.75,0.2157,0.000556,0.001807
Elara India,AGC Networks Limited,INE676A01019,2019-09-30,608850,2.05,2019-10-19,Threshold Routine,115.2,70139520.0,0.04727272727272802,0.8377,26292600988.050003,0.2668,0.000126,0.002235
Elara India,AGC Networks Limited,INE676A01019,2019-06-30,608850,2.05,2019-07-22,Threshold Routine,110.0,66973500.0,-0.025686448184233823,0.8377,43490968857.909996,0.154,-4e-05,0.00129
Elara India,AGC Networks Limited,INE676A01019,2019-03-31,608850,2.05,2019-05-15,Threshold Routine,112.9,68739165.0,0.5154362416107363,0.8377,40141268015.21,0.1712,0.000882,0.001434
Elara India,AGC Networks Limited,INE676A01019,2018-12-31,608850,2.05,2019-01-20,Threshold Routine,74.5,45359325.0,0.11028315946348743,0.8377,39325232557.03999,0.1153,0.000127,0.000966
Elara India,AGC Networks Limited,INE676A01019,2018-09-30,608850,2.05,2018-10-20,Threshold Routine,67.1,40853835.0,-0.338916256157636,0.8377,28486657535.88,0.1434,-0.000486,0.001201
Elara India,AGC Networks Limited,INE676A01019,2018-06-30,608850,2.14,2018-07-16,Threshold Routine,101.5,61798275.0,0.011964107676970315,0.8377,30890099248.089993,0.2001,2.4e-05,0.001676
Elara India,AGC Networks Limited,INE676A01019,2018-03-31,288055,1.01,2018-04-18,Threshold Routine,100.3,28891916.5,-0.21701795472287277,0.8377,46409749190.37,0.0623,-0.000135,0.000522
Elara India,AGC Networks Limited,INE676A01019,2017-12-31,288055,1.01,2018-01-10,Threshold Routine,128.1,36899845.5,0.09768637532133684,0.8377,54565017117.91999,0.0676,6.6e-05,0.000566
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2018-06-30,6644220,2.63,2018-07-13,Threshold Routine,18.4,122253648.0,-0.14018691588785015,0.9003,30890099248.089993,0.3958,-0.000555,0.003563
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2019-12-31,4015000,1.59,2020-01-17,Threshold Routine,14.45,58016750.0,0.024822695035459752,0.9003,40892276544.75,0.1419,3.5e-05,0.001278
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2016-12-31,6189220,2.95,2017-01-09,Threshold Routine,22.65,140185833.0,-0.04631578947368464,0.9003,24097628289.1,0.5817,-0.000269,0.005237
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2017-06-30,6129220,2.42,2017-07-12,Threshold Routine,39.4,241491268.0,0.3243697478991596,0.9003,32187579046.56,0.7503,0.002434,0.006755
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2017-09-30,6644220,2.63,2017-10-14,Threshold Routine,37.15,246832773.0,-0.057106598984771106,0.9003,65062492329.08,0.3794,-0.000217,0.003416
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2017-12-31,6673663,2.64,2018-01-06,Threshold Routine,29.85,199208840.55,-0.19650067294751028,0.9003,54565017117.91999,0.3651,-0.000717,0.003287
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2019-03-31,4015000,1.59,2019-04-18,Threshold Routine,17.3,69459500.0,0.0297619047619051,0.9003,40141268015.21,0.173,5.1e-05,0.001558
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2018-03-31,6664220,2.63,2018-04-18,Threshold Routine,21.4,142614308.0,-0.283082077051926,0.9003,46409749190.37,0.3073,-0.00087,0.002767
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2019-06-30,4015000,1.59,2019-07-18,Threshold Routine,16.0,64240000.0,-0.07514450867052025,0.9003,43490968857.909996,0.1477,-0.000111,0.00133
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2017-03-31,6129220,2.92,2017-04-13,Threshold Routine,29.75,182344295.0,0.313465783664459,0.9003,29295185024.25,0.6224,0.001951,0.005603
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2019-09-30,4015000,1.59,2019-10-11,Threshold Routine,14.1,56611500.0,-0.11874999999999991,0.9003,26292600988.050003,0.2153,-0.000256,0.001938
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2016-06-30,6189220,3.49,2016-07-18,Threshold Routine,23.4,144827748.0,0.19387755102040805,0.9003,21441777930.640003,0.6754,0.001309,0.006081
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2016-09-30,6189220,2.95,2016-10-07,Threshold Routine,23.75,146993975.0,0.01495726495726446,0.9003,22381271762.14,0.6568,9.8e-05,0.005913
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2018-12-31,6644220,2.63,2019-01-15,Threshold Routine,16.8,111622896.0,0.5067264573991019,0.9003,39325232557.03999,0.2838,0.001438,0.002555
Elara India,Dhanlaxmi Bank Limited,INE680A01011,2018-09-30,6644220,2.63,2018-10-07,Threshold Routine,11.15,74083053.0,-0.3940217391304347,0.9003,28486657535.88,0.2601,-0.001025,0.002342
Elara India,Excel Realty N Infra Ltd,INE688J01015,2019-09-30,1260000,1.34,2019-10-15,Threshold Routine,0.9,1134000.0,-0.33333333333333326,0.7281,26292600988.050003,0.0043,-1.4e-05,3.1e-05
Elara India,Excel Realty N Infra Ltd,INE688J01015,2019-03-31,1260000,1.34,2019-04-11,Threshold Routine,1.45,1827000.0,-0.4912280701754387,0.7281,40141268015.21,0.0046,-2.3e-05,3.3e-05
Elara India,Excel Realty N Infra Ltd,INE688J01015,2018-12-31,1260000,1.34,2019-01-21,Threshold Routine,2.85,3591000.0,-0.48181818181818126,0.7281,39325232557.03999,0.0091,-4.4e-05,6.6e-05
Elara India,Excel Realty N Infra Ltd,INE688J01015,2018-09-30,1260000,1.34,2018-10-09,Threshold Routine,5.5,6930000.0,-0.23611111111111094,0.7281,28486657535.88,0.0243,-5.7e-05,0.000177
Elara India,Excel Realty N Infra Ltd,INE688J01015,2018-06-30,1260000,1.34,2018-07-19,Threshold Routine,7.2,9072000.0,-0.6444444444444446,0.7281,30890099248.089993,0.0294,-0.000189,0.000214
Elara India,Excel Realty N Infra Ltd,INE688J01015,2018-03-31,1260000,1.34,2018-04-14,Threshold Routine,20.25,25515000.0,-0.37634739759778235,0.7281,46409749190.37,0.055,-0.000207,0.0004
Elara India,Excel Realty N Infra Ltd,INE688J01015,2017-12-31,420000,1.34,2018-01-09,Threshold Routine,32.47,13637400.0,0.4160488443087653,0.7281,54565017117.91999,0.025,0.000104,0.000182
Elara India,Excel Realty N Infra Ltd,INE688J01015,2019-12-31,1260000,1.34,2020-01-14,Threshold Routine,1.15,1449000.0,0.27777777777777746,0.7281,40892276544.75,0.0035,1e-05,2.5e-05
Elara India,Renaissance Global Ltd,INE722H01016,2016-09-30,533234,2.79,2016-10-20,Threshold Routine,132.0,70386888.0,-0.019316493313521588,0.8471,22381271762.14,0.3145,-6.1e-05,0.002664
Elara India,Renaissance Global Ltd,INE722H01016,2015-12-31,521234,2.73,2016-03-18,Threshold Routine,145.3,75735300.2,0.0,0.8471,20206868321.42,0.3748,0.0,0.003175
Elara India,Renaissance Global Ltd,INE722H01016,2016-06-30,533234,2.79,2016-07-19,Threshold Routine,134.6,71773296.4,0.07982350581628461,0.8471,21441777930.640003,0.3347,0.000267,0.002835
Elara India,Renaissance Global Ltd,INE722H01016,2016-12-31,533234,2.79,2017-01-20,Threshold Routine,125.35,66840881.9,-0.05037878787878791,0.8471,24097628289.1,0.2774,-0.00014,0.00235
Elara India,Renaissance Global Ltd,INE722H01016,2017-03-31,533234,2.79,2017-04-19,Threshold Routine,139.55,74412804.7,0.11328280813721525,0.8471,29295185024.25,0.254,0.000288,0.002152
Elara India,Renaissance Global Ltd,INE722H01016,2017-06-30,533234,2.79,2017-07-19,Threshold Routine,169.95,90623118.3,0.21784306700107514,0.8471,32187579046.56,0.2815,0.000613,0.002385
Elara India,S.E. POWER LTD.,INE735M01018,2016-06-30,2144704,5.28,2016-07-13,Threshold Routine,6.3,13511635.2,-0.08695652173913015,0.0298,21441777930.640003,0.063,-5.5e-05,1.9e-05
Elara India,S.E. POWER LTD.,INE735M01018,2019-12-31,2144704,5.28,2020-01-17,Threshold Routine,2.7,5790700.8,0.12499999999999933,0.0298,40892276544.75,0.0142,1.8e-05,4e-06
Elara India,S.E. POWER LTD.,INE735M01018,2019-09-30,2144704,5.28,2019-10-22,Threshold Routine,2.4,5147289.6,-0.2835820895522384,0.0298,26292600988.050003,0.0196,-5.6e-05,6e-06
Elara India,S.E. POWER LTD.,INE735M01018,2019-06-30,2144704,5.28,2019-07-30,Threshold Routine,3.35,7184758.4,-0.15189873417721556,0.0298,43490968857.909996,0.0165,-2.5e-05,5e-06
Elara India,S.E. POWER LTD.,INE735M01018,2019-03-31,2144704,5.28,2019-04-19,Threshold Routine,3.95,8471580.8,-0.19387755102040838,0.0298,40141268015.21,0.0211,-4.1e-05,6e-06
Elara India,S.E. POWER LTD.,INE735M01018,2018-12-31,2144704,5.28,2019-01-15,Threshold Routine,4.9,10509049.6,0.07692307692307643,0.0298,39325232557.03999,0.0267,2.1e-05,8e-06
Elara India,S.E. POWER LTD.,INE735M01018,2018-09-30,2144704,5.28,2018-11-06,Threshold Routine,4.55,9758403.2,0.4677419354838712,0.0298,28486657535.88,0.0343,0.00016,1e-05
Elara India,S.E. POWER LTD.,INE735M01018,2018-06-30,2144704,5.28,2018-07-11,Threshold Routine,3.1,6648582.4,-0.5571428571428567,0.0298,30890099248.089993,0.0215,-0.00012,6e-06
Elara India,S.E. POWER LTD.,INE735M01018,2017-12-31,2144704,5.28,2018-01-16,Threshold Routine,12.4,26594329.6,0.23383084577114444,0.0298,54565017117.91999,0.0487,0.000114,1.5e-05
Elara India,S.E. POWER LTD.,INE735M01018,2017-09-30,2144704,5.28,2017-10-17,Threshold Routine,10.05,21554275.2,0.2562499999999994,0.0298,65062492329.08,0.0331,8.5e-05,1e-05
Elara India,S.E. POWER LTD.,INE735M01018,2017-06-30,2144704,5.28,2017-07-17,Threshold Routine,8.0,17157632.0,-0.2920353982300883,0.0298,32187579046.56,0.0533,-0.000156,1.6e-05
Elara India,S.E. POWER LTD.,INE735M01018,2017-03-31,2144704,5.28,2017-04-13,Threshold Routine,11.3,24235155.2,-0.45278450363196143,0.0298,29295185024.25,0.0827,-0.000374,2.5e-05
Elara India,S.E. POWER LTD.,INE735M01018,2016-12-31,2144704,5.28,2017-01-14,Threshold Routine,20.65,44288137.6,2.15267175572519,0.0298,24097628289.1,0.1838,0.003957,5.5e-05
Elara India,S.E. POWER LTD.,INE735M01018,2016-09-30,2144704,5.28,2016-10-14,Threshold Routine,6.55,14047811.2,0.03968253968253954,0.0298,22381271762.14,0.0628,2.5e-05,1.9e-05
Elara India,S.E. POWER LTD.,INE735M01018,2018-03-31,2144704,5.28,2018-04-16,Threshold Routine,7.0,15012928.0,-0.43548387096774155,0.0298,46409749190.37,0.0323,-0.000141,1e-05
Elara India,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,INE742F01042,2017-06-30,36013515,1.74,2017-07-21,Threshold Routine,363.05,13074706620.75,0.06905182567726831,1.2363,32187579046.56,40.6203,0.028049,0.502189
Elara India,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,INE742F01042,2017-03-31,39910923,1.93,2017-04-21,Threshold Routine,339.6,13553749450.8,0.26504004470106235,1.2363,29295185024.25,46.2661,0.122624,0.571988
Elara India,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,INE742F01042,2016-12-31,42065959,2.03,2017-01-17,Threshold Routine,268.45,11292606693.55,0.045569620253165244,1.2363,24097628289.1,46.8619,0.021355,0.579354
Elara India,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,INE742F01042,2016-09-30,52115430,2.52,2016-10-16,Threshold Routine,256.75,13380636652.5,0.2412376117959878,1.2363,22381271762.14,59.785,0.144224,0.739122
Elara India,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,INE742F01042,2016-06-30,56018230,2.7,2016-07-20,Threshold Routine,206.85,11587370875.5,-0.1649172385950748,1.2363,21441777930.640003,54.0411,-0.089123,0.66811
Elara India,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,INE742F01042,2015-12-31,51536245,2.49,2016-01-25,Threshold Routine,260.9,13445806320.5,0.0,1.2363,20206868321.42,66.5408,0.0,0.822644
Elara India,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,INE742F01042,2017-09-30,26795798,1.29,2017-10-17,Threshold Routine,376.75,10095316896.5,0.03773584905660443,1.2363,65062492329.08,15.5163,0.005855,0.191828
Elara India,Vishal Fabrics Ltd,INE755Q01025,2019-12-31,643855,1.47,2020-01-15,Threshold Routine,250.0,160963750.0,-0.2732558139534883,0.1002,40892276544.75,0.3936,-0.001076,0.000394
Elara India,Vishal Fabrics Ltd,INE755Q01025,2019-09-30,643855,1.47,2019-10-09,Threshold Routine,344.0,221486120.0,0.011764705882353566,0.1002,26292600988.050003,0.8424,9.9e-05,0.000844
Elara India,Vishal Fabrics Ltd,INE755Q01025,2019-06-30,893705,2.04,2019-07-20,Threshold Routine,340.0,303859700.0,0.21341898643825852,0.1002,43490968857.909996,0.6987,0.001491,0.0007
Elara India,Vishal Fabrics Ltd,INE755Q01025,2019-03-31,1343705,3.06,2019-04-15,Threshold Routine,280.2,376506141.0,-0.14729153986609822,0.1002,40141268015.21,0.938,-0.001382,0.00094
Elara India,Vishal Fabrics Ltd,INE755Q01025,2018-12-31,1343705,3.06,2019-01-08,Threshold Routine,328.6,441541463.0,-0.30937368642286645,0.1002,39325232557.03999,1.1228,-0.003474,0.001125
Elara India,Vishal Fabrics Ltd,INE755Q01025,2018-06-30,1054085,2.4,2018-07-14,Threshold Routine,536.0,564989560.0,-0.15987460815046972,0.1002,30890099248.089993,1.829,-0.002924,0.001833
Elara India,Vishal Fabrics Ltd,INE755Q01025,2018-03-31,1054085,2.4,2018-04-14,Threshold Routine,638.0,672506230.0,0.8764705882352946,0.1002,46409749190.37,1.4491,0.012701,0.001452
